home_team,away_team,posteam,side_of_field,yardline_100,down,yrdln,ydsnet,kick_distance,punt_blocked,touchdown,return_touchdown,punt_attempt,return_yards
JAC,TEN,TEN,TEN,75,4,TEN 25,5,36,0,0,0,1,0
JAC,TEN,JAC,TEN,38,4,TEN 38,18,NA,0,0,0,1,0
JAC,TEN,TEN,JAC,40,4,JAC 40,40,NA,0,0,0,1,0
JAC,TEN,TEN,JAC,43,4,JAC 43,37,36,0,0,0,1,0
JAC,TEN,JAC,JAC,93,4,JAC 7,0,34,0,0,0,1,7
JAC,TEN,TEN,TEN,60,4,TEN 40,-16,48,0,0,0,1,4
JAC,TEN,JAC,JAC,76,4,JAC 24,8,37,0,0,0,1,0
JAC,TEN,TEN,TEN,56,4,TEN 44,0,47,0,0,0,1,27
JAC,TEN,TEN,TEN,71,4,TEN 29,9,38,0,0,0,1,0
JAC,TEN,JAC,JAC,65,4,JAC 35,2,NA,0,0,0,1,0
JAC,TEN,JAC,TEN,47,4,TEN 47,33,44,0,0,0,1,0
HOU,IND,IND,HOU,48,4,HOU 48,12,NA,0,0,0,1,0
HOU,IND,IND,HOU,49,4,HOU 49,31,42,0,0,0,1,4
HOU,IND,IND,IND,87,4,IND 13,-7,57,0,0,0,1,8
HOU,IND,IND,IND,67,4,IND 33,13,46,0,1,1,1,79
HOU,IND,IND,HOU,39,4,HOU 39,41,NA,0,0,0,1,0
HOU,IND,HOU,HOU,54,4,HOU 46,26,NA,0,0,0,1,0
HOU,IND,IND,IND,69,4,IND 31,11,49,0,0,0,1,0
HOU,IND,HOU,HOU,74,4,HOU 26,6,35,0,0,0,1,0
CLE,CIN,CLE,CLE,79,4,CLE 21,1,20,0,0,0,1,0
CLE,CIN,CLE,CLE,92,4,CLE 8,-12,48,0,0,0,1,15
CLE,CIN,CLE,CLE,74,4,CLE 26,6,45,0,0,0,1,0
CLE,CIN,CIN,CIN,70,4,CIN 30,0,50,0,0,0,1,0
CLE,CIN,CIN,CIN,81,4,CIN 19,-2,56,0,0,0,1,9
CLE,CIN,CLE,CLE,60,4,CLE 40,6,30,0,0,0,1,0
CLE,CIN,CIN,CLE,47,4,CLE 47,23,46,0,0,0,1,0
CLE,CIN,CIN,CIN,86,4,CIN 14,4,60,0,0,0,1,21
CLE,CIN,CIN,CIN,89,4,CIN 11,2,41,0,0,0,1,8
CLE,CIN,CLE,CIN,44,4,CIN 44,0,NA,0,0,0,1,0
CLE,CIN,CIN,MID,50,4,MID 50,30,NA,0,0,0,1,0
CLE,CIN,CLE,CLE,66,4,CLE 34,14,38,0,0,0,1,0
CLE,CIN,CIN,CIN,54,4,CIN 46,18,42,0,0,0,1,-1
CLE,CIN,CLE,CLE,66,4,CLE 34,23,28,0,0,0,1,0
CLE,CIN,CLE,CLE,68,4,CLE 32,11,35,0,0,0,1,0
CLE,CIN,CIN,CIN,60,4,CIN 40,7,37,0,0,0,1,21
SD,MIN,SD,SD,67,4,SD 33,3,47,0,0,0,1,2
SD,MIN,MIN,MIN,61,4,MIN 39,19,49,0,0,0,1,6
SD,MIN,SD,MIN,49,4,MIN 49,33,41,0,0,0,1,0
SD,MIN,SD,SD,73,4,SD 27,6,39,0,0,0,1,15
SD,MIN,MIN,MIN,55,4,MIN 45,20,38,0,0,0,1,0
SD,MIN,MIN,MIN,63,4,MIN 37,17,53,0,0,0,1,13
SD,MIN,MIN,MIN,57,4,MIN 43,12,51,0,0,0,1,11
SD,MIN,MIN,MIN,70,4,MIN 30,2,42,0,0,0,1,8
SD,MIN,MIN,MIN,90,4,MIN 10,-10,56,0,0,0,1,0
SF,SEA,SEA,SF,42,4,SF 42,34,35,0,0,0,1,0
SF,SEA,SF,SF,87,4,SF 13,6,61,0,0,0,1,0
SF,SEA,SEA,SEA,75,4,SEA 25,-1,48,0,0,0,1,2
SF,SEA,SF,SF,66,4,SF 34,5,64,0,0,0,1,0
SF,SEA,SEA,SEA,94,4,SEA 6,4,52,0,0,0,1,31
SF,SEA,SEA,SEA,89,4,SEA 11,-5,43,0,0,0,1,-10
SF,SEA,SEA,SEA,82,4,SEA 18,-2,45,0,0,0,1,14
SF,SEA,SF,SF,88,4,SF 12,5,58,0,0,0,1,14
SF,SEA,SF,SF,80,4,SF 20,-3,55,0,0,0,1,0
SF,SEA,SEA,SEA,77,4,SEA 23,8,NA,0,0,0,1,0
SF,SEA,SF,SF,72,4,SF 28,8,60,0,0,0,1,13
SF,SEA,SEA,SEA,87,4,SEA 13,-7,42,0,1,1,1,55
ARI,CAR,CAR,CAR,80,4,CAR 20,12,34,0,0,0,1,0
ARI,CAR,ARI,ARI,83,4,ARI 17,-3,49,0,0,0,1,6
ARI,CAR,CAR,CAR,70,4,CAR 30,0,45,0,0,0,1,0
ARI,CAR,ARI,ARI,59,4,ARI 41,16,42,0,0,0,1,0
ARI,CAR,CAR,ARI,35,4,ARI 35,48,NA,0,0,0,1,0
ARI,CAR,CAR,CAR,86,4,CAR 14,2,56,0,0,0,1,9
ARI,CAR,ARI,ARI,76,4,ARI 24,4,52,0,0,0,1,10
ARI,CAR,ARI,ARI,54,4,ARI 46,5,37,0,0,0,1,3
ARI,CAR,CAR,ARI,40,4,ARI 40,40,30,0,0,0,1,0
ARI,CAR,CAR,ARI,47,4,ARI 47,27,36,0,1,1,1,89
ARI,CAR,CAR,CAR,64,4,CAR 36,16,53,0,0,0,1,0
ARI,CAR,ARI,CAR,47,4,CAR 47,42,30,0,0,0,1,0
WAS,NYG,WAS,WAS,71,4,WAS 29,4,50,0,0,0,1,9
WAS,NYG,NYG,NYG,56,4,NYG 44,14,41,0,0,0,1,7
WAS,NYG,WAS,WAS,78,4,WAS 22,0,56,0,0,0,1,18
WAS,NYG,NYG,NYG,56,4,NYG 44,15,47,0,0,0,1,25
WAS,NYG,NYG,NYG,74,4,NYG 26,19,37,0,0,0,1,0
WAS,NYG,WAS,WAS,53,4,WAS 47,5,38,0,0,0,1,0
WAS,NYG,NYG,NYG,75,4,NYG 25,5,59,0,0,0,1,9
WAS,NYG,WAS,WAS,57,4,WAS 43,28,40,0,0,0,1,0
WAS,NYG,WAS,MID,50,4,MID 50,19,40,0,0,0,1,0
WAS,NYG,NYG,NYG,95,4,NYG 5,-5,37,0,0,0,1,0
WAS,NYG,NYG,NYG,70,4,NYG 30,10,50,0,0,0,1,12
WAS,NYG,WAS,WAS,51,4,WAS 49,17,34,0,0,0,1,0
NYJ,DAL,NYJ,NYJ,72,4,NYJ 28,6,48,0,0,0,1,12
NYJ,DAL,DAL,NYJ,46,4,NYJ 46,18,32,0,0,0,1,0
NYJ,DAL,NYJ,DAL,38,4,DAL 38,46,31,0,0,0,1,0
NYJ,DAL,DAL,DAL,94,4,DAL 6,-1,47,0,0,0,1,7
NYJ,DAL,NYJ,DAL,44,4,DAL 44,2,35,0,0,0,1,0
NYJ,DAL,DAL,DAL,75,4,DAL 25,16,55,0,0,0,1,6
NYJ,DAL,NYJ,NYJ,71,4,NYJ 29,3,40,0,0,0,1,6
NYJ,DAL,NYJ,NYJ,71,4,NYJ 29,9,44,0,0,0,1,0
NYJ,DAL,DAL,DAL,53,4,DAL 47,36,43,0,0,0,1,0
NYJ,DAL,DAL,DAL,59,4,DAL 41,21,NA,0,0,0,1,0
NYJ,DAL,NYJ,NYJ,71,4,NYJ 29,9,41,0,0,0,1,11
MIA,NE,MIA,MIA,71,4,MIA 29,9,53,0,0,0,1,17
MIA,NE,MIA,MIA,59,4,MIA 41,31,NA,0,0,0,1,16
MIA,NE,NE,MIA,40,4,MIA 40,44,36,0,0,0,1,0
MIA,NE,MIA,MIA,95,4,MIA 5,1,56,0,0,0,1,8
MIA,NE,NE,NE,62,4,NE 38,1,39,0,0,0,1,5
MIA,NE,MIA,NE,48,4,NE 48,24,38,0,0,0,1,0
MIA,NE,MIA,MIA,77,4,MIA 23,6,54,0,0,0,1,13
MIA,NE,MIA,MIA,82,4,MIA 18,-4,47,0,0,0,1,5
MIA,NE,NE,NE,56,4,NE 44,4,39,0,0,0,1,6
MIA,NE,NE,MIA,38,4,MIA 38,9,NA,0,0,0,1,0
DEN,OAK,DEN,OAK,46,4,OAK 46,34,NA,0,0,0,1,0
DEN,OAK,OAK,OAK,65,4,OAK 35,15,54,0,0,0,1,9
DEN,OAK,DEN,DEN,62,4,DEN 38,18,4,0,0,0,1,0
DEN,OAK,DEN,DEN,67,4,DEN 33,13,65,0,0,0,1,0
DEN,OAK,OAK,OAK,92,4,OAK 8,6,65,0,0,0,1,16
DEN,OAK,OAK,OAK,67,4,OAK 33,13,57,0,1,1,1,90
DEN,OAK,OAK,OAK,54,4,OAK 46,26,46,0,0,0,1,3
DEN,OAK,OAK,OAK,82,4,OAK 18,-2,50,0,0,0,1,10
DEN,OAK,DEN,DEN,50,4,DEN 50,30,NA,0,0,0,1,0
DEN,OAK,OAK,OAK,77,4,OAK 23,3,NA,0,0,0,1,0
DET,KC,DET,DET,71,4,DET 29,9,38,0,0,0,1,0
DET,KC,DET,DET,61,4,DET 39,5,37,0,0,0,1,0
DET,KC,KC,KC,53,4,KC 47,23,33,0,0,0,1,0
DET,KC,DET,KC,39,4,KC 39,41,31,0,0,0,1,0
DET,KC,KC,KC,86,4,KC 14,6,38,0,0,0,1,7
DET,KC,KC,KC,59,4,KC 41,21,44,0,0,0,1,0
DET,KC,DET,DET,81,4,DET 19,4,51,0,0,0,1,1
DET,KC,KC,KC,57,4,KC 43,22,41,0,0,0,1,0
DET,KC,KC,KC,72,4,KC 28,8,42,0,0,0,1,0
DET,KC,DET,DET,53,4,DET 47,17,49,0,0,0,1,0
BUF,OAK,OAK,OAK,71,4,OAK 29,9,56,0,0,0,1,11
BUF,OAK,BUF,BUF,83,4,BUF 17,1,58,0,0,0,1,7
BUF,OAK,OAK,OAK,56,4,OAK 44,12,41,0,0,0,1,0
BUF,OAK,BUF,BUF,58,4,BUF 42,27,41,0,0,0,1,12
BUF,OAK,OAK,OAK,84,4,OAK 16,2,58,0,0,0,1,5
PIT,SEA,SEA,SEA,97,4,SEA 3,2,55,0,0,0,1,-2
PIT,SEA,SEA,SEA,61,4,SEA 39,16,55,0,0,0,1,41
PIT,SEA,SEA,SEA,52,4,SEA 48,28,45,0,0,0,1,10
PIT,SEA,SEA,SEA,75,4,SEA 25,5,42,0,0,0,1,0
PIT,SEA,PIT,PIT,66,4,PIT 34,1,NA,0,0,0,1,0
PIT,SEA,SEA,SEA,70,4,SEA 30,10,46,0,0,0,1,5
PIT,SEA,SEA,SEA,78,4,SEA 22,9,37,0,0,0,1,0
PIT,SEA,SEA,SEA,62,4,SEA 38,7,59,0,0,0,1,8
PIT,SEA,PIT,PIT,84,4,PIT 16,5,48,0,0,0,1,0
PIT,SEA,PIT,PIT,61,4,PIT 39,4,NA,0,0,0,1,0
PIT,SEA,SEA,SEA,62,4,SEA 38,18,46,0,0,0,1,0
NO,CHI,CHI,CHI,79,4,CHI 21,1,44,0,0,0,1,0
NO,CHI,NO,NO,56,4,NO 44,9,38,0,0,0,1,-4
NO,CHI,CHI,CHI,66,4,CHI 34,7,44,0,0,0,1,1
NO,CHI,CHI,CHI,73,4,CHI 27,2,35,0,0,0,1,0
NO,CHI,CHI,CHI,73,4,CHI 27,8,39,0,0,0,1,0
NO,CHI,NO,NO,78,4,NO 22,1,44,0,0,0,1,0
NO,CHI,NO,NO,75,4,NO 25,5,38,0,0,0,1,0
NO,CHI,CHI,CHI,55,4,CHI 45,25,42,0,0,0,1,0
NO,CHI,CHI,CHI,59,4,CHI 41,21,51,0,0,0,1,0
NO,CHI,NO,NO,98,4,NO 2,-6,59,0,0,0,1,0
NO,CHI,CHI,CHI,69,4,CHI 31,-8,48,0,0,0,1,0
NO,CHI,NO,NO,80,4,NO 20,-1,50,0,0,0,1,0
NO,CHI,CHI,CHI,98,4,CHI 2,-7,47,0,0,0,1,0
CAR,GB,GB,GB,71,4,GB 29,9,47,0,0,0,1,7
CAR,GB,CAR,CAR,88,4,CAR 12,-6,40,0,0,0,1,0
CAR,GB,GB,CAR,43,4,CAR 43,9,30,0,0,0,1,0
CAR,GB,CAR,GB,42,4,GB 42,13,35,0,0,0,1,0
CAR,GB,GB,GB,67,4,GB 33,7,39,0,0,0,1,4
MIN,TB,TB,TB,76,4,TB 24,-2,47,0,0,0,1,1
MIN,TB,MIN,TB,43,4,TB 43,37,35,0,0,0,1,0
MIN,TB,TB,MIN,49,4,MIN 49,43,39,0,0,0,1,0
MIN,TB,TB,TB,76,4,TB 24,4,52,0,0,0,1,0
MIN,TB,TB,TB,68,4,TB 32,0,45,0,0,0,1,2
MIN,TB,MIN,MIN,83,4,MIN 17,-3,38,0,0,0,1,11
MIN,TB,MIN,MIN,66,4,MIN 34,4,52,0,0,0,1,16
MIN,TB,MIN,MIN,79,4,MIN 21,12,40,0,0,0,1,0
WAS,ARI,ARI,ARI,65,4,ARI 35,16,51,0,0,0,1,5
WAS,ARI,ARI,ARI,51,4,ARI 49,29,NA,0,0,0,1,0
WAS,ARI,ARI,ARI,75,4,ARI 25,-4,45,0,0,0,1,35
WAS,ARI,ARI,ARI,75,4,ARI 25,2,53,0,0,0,1,7
WAS,ARI,WAS,ARI,44,4,ARI 44,45,35,0,0,0,1,1
WAS,ARI,WAS,WAS,53,4,WAS 47,24,40,0,0,0,1,0
WAS,ARI,ARI,ARI,83,4,ARI 17,10,53,0,0,0,1,26
WAS,ARI,ARI,ARI,77,4,ARI 23,3,41,0,0,0,1,0
WAS,ARI,WAS,ARI,34,3,ARI 34,-2,NA,0,0,0,1,29
WAS,ARI,WAS,ARI,41,4,ARI 41,-9,NA,0,0,0,1,29
TEN,BAL,BAL,BAL,77,4,BAL 23,3,42,0,0,0,1,0
TEN,BAL,TEN,TEN,60,4,TEN 40,5,55,0,0,0,1,4
TEN,BAL,BAL,BAL,94,4,BAL 6,2,48,0,0,0,1,7
TEN,BAL,TEN,BAL,37,4,BAL 37,24,33,0,0,0,1,0
TEN,BAL,BAL,BAL,67,4,BAL 33,29,54,0,0,0,1,6
TEN,BAL,BAL,BAL,70,4,BAL 30,10,54,0,0,0,1,4
TEN,BAL,BAL,BAL,52,4,BAL 48,28,27,0,0,0,1,0
TEN,BAL,TEN,TEN,68,4,TEN 32,7,31,0,0,0,1,0
NYJ,JAC,JAC,NYJ,44,4,NYJ 44,7,NA,0,0,0,1,0
NYJ,JAC,NYJ,NYJ,71,4,NYJ 29,9,42,0,0,0,1,0
NYJ,JAC,JAC,NYJ,46,4,NYJ 46,26,NA,0,0,0,1,0
NYJ,JAC,NYJ,JAC,44,4,JAC 44,16,34,0,0,0,1,0
NYJ,JAC,JAC,JAC,57,4,JAC 43,25,28,0,0,0,1,0
NYJ,JAC,NYJ,NYJ,76,4,NYJ 24,-5,38,0,0,0,1,6
NYJ,JAC,JAC,NYJ,49,4,NYJ 49,7,41,0,0,0,1,0
NYJ,JAC,NYJ,NYJ,67,4,NYJ 33,6,44,0,0,0,1,1
NYJ,JAC,JAC,JAC,64,4,JAC 36,12,44,0,0,0,1,0
NYJ,JAC,NYJ,NYJ,72,4,NYJ 28,8,36,0,0,0,1,0
IND,CLE,CLE,CLE,73,4,CLE 27,7,48,0,0,0,1,0
IND,CLE,IND,IND,75,4,IND 25,0,47,0,0,0,1,0
IND,CLE,CLE,CLE,55,4,CLE 45,17,42,0,0,0,1,0
IND,CLE,CLE,IND,49,4,IND 49,29,32,0,0,0,1,0
IND,CLE,IND,IND,79,4,IND 21,4,46,0,0,0,1,0
IND,CLE,CLE,CLE,69,4,CLE 31,-2,38,0,0,0,1,0
IND,CLE,IND,IND,74,4,IND 26,6,57,0,0,0,1,9
IND,CLE,CLE,CLE,54,4,CLE 46,20,41,0,0,0,1,0
IND,CLE,IND,IND,87,4,IND 13,0,58,0,0,0,1,43
SF,DAL,SF,SF,56,4,SF 44,24,NA,0,0,0,1,0
SF,DAL,DAL,DAL,78,4,DAL 22,2,54,0,0,0,1,8
SF,DAL,DAL,DAL,78,4,DAL 22,2,46,0,0,0,1,20
SF,DAL,DAL,DAL,69,4,DAL 31,5,48,0,0,0,1,9
SF,DAL,SF,SF,78,4,SF 22,-8,63,0,0,0,1,14
SF,DAL,SF,SF,84,4,SF 16,-4,55,0,0,0,1,-3
SF,DAL,SF,DAL,45,4,DAL 45,4,36,0,0,0,1,0
SF,DAL,DAL,DAL,82,4,DAL 18,-2,46,0,0,0,1,8
SF,DAL,SF,SF,74,4,SF 26,6,64,0,0,0,1,16
SF,DAL,SF,SF,69,4,SF 31,11,58,0,0,0,1,11
NE,SD,SD,NE,43,4,NE 43,37,35,0,0,0,1,0
NE,SD,NE,SD,37,4,SD 37,48,31,0,0,0,1,0
NE,SD,NE,NE,92,4,NE 8,-1,54,0,0,0,1,-2
MIA,HOU,MIA,MIA,86,4,MIA 14,-6,70,0,0,0,1,40
MIA,HOU,HOU,HOU,52,4,HOU 48,28,43,0,0,0,1,0
MIA,HOU,HOU,HOU,78,4,HOU 22,2,69,0,0,0,1,17
MIA,HOU,MIA,MIA,58,4,MIA 42,10,50,0,0,0,1,0
MIA,HOU,HOU,HOU,81,4,HOU 19,11,45,0,0,0,1,2
MIA,HOU,HOU,HOU,85,4,HOU 15,-10,58,0,0,0,1,13
MIA,HOU,HOU,MIA,40,4,MIA 40,14,31,0,0,0,1,0
MIA,HOU,MIA,MIA,83,4,MIA 17,9,61,0,0,0,1,-4
MIA,HOU,HOU,HOU,53,4,HOU 47,29,41,0,0,0,1,8
DEN,CIN,CIN,CIN,51,4,CIN 49,29,38,0,0,0,1,0
DEN,CIN,DEN,DEN,83,4,DEN 17,3,57,0,0,0,1,3
DEN,CIN,CIN,DEN,48,4,DEN 48,23,NA,0,0,0,1,0
DEN,CIN,DEN,DEN,78,4,DEN 22,2,58,0,0,0,1,1
DEN,CIN,CIN,CIN,70,4,CIN 30,19,46,0,0,0,1,0
DEN,CIN,CIN,CIN,80,4,CIN 20,0,40,0,0,0,1,0
DEN,CIN,DEN,DEN,76,4,DEN 24,9,49,0,0,0,1,0
DEN,CIN,DEN,DEN,75,4,DEN 25,5,59,0,0,0,1,9
DEN,CIN,CIN,DEN,39,4,DEN 39,36,33,0,0,0,1,0
DEN,CIN,DEN,DEN,96,4,DEN 4,-3,57,0,0,0,1,16
DEN,CIN,DEN,DEN,65,4,DEN 35,-1,55,0,0,0,1,0
ATL,PHI,PHI,PHI,60,4,PHI 40,19,49,0,0,0,1,0
ATL,PHI,ATL,ATL,55,4,ATL 45,34,36,0,0,0,1,0
ATL,PHI,PHI,PHI,79,4,PHI 21,2,36,0,0,0,1,19
ATL,PHI,ATL,ATL,84,4,ATL 16,-4,37,0,0,0,1,8
ATL,PHI,ATL,ATL,69,4,ATL 31,3,39,0,0,0,1,0
ATL,PHI,ATL,ATL,75,4,ATL 25,5,35,0,0,0,1,0
ATL,PHI,ATL,ATL,82,4,ATL 18,-1,49,0,0,0,1,-10
ATL,PHI,PHI,ATL,43,4,ATL 43,34,42,0,0,0,1,0
ATL,PHI,ATL,ATL,98,4,ATL 2,1,18,0,0,0,1,0
ATL,PHI,PHI,PHI,52,4,PHI 48,28,NA,0,0,0,1,0
ATL,PHI,ATL,ATL,82,4,ATL 18,-4,35,0,0,0,1,8
NYG,STL,NYG,NYG,79,4,NYG 21,0,40,0,0,0,1,0
NYG,STL,NYG,NYG,73,4,NYG 27,7,38,0,0,0,1,0
NYG,STL,STL,STL,56,4,STL 44,9,32,0,0,0,1,0
NYG,STL,NYG,NYG,73,4,NYG 27,3,49,0,0,0,1,0
NYG,STL,STL,STL,92,4,STL 8,1,54,0,0,0,1,4
NYG,STL,NYG,NYG,61,4,NYG 39,-3,NA,0,0,0,1,0
NYG,STL,STL,STL,70,4,STL 30,10,35,0,0,0,1,0
NYG,STL,NYG,NYG,59,4,NYG 41,6,51,0,0,0,1,29
NYG,STL,STL,NYG,46,4,NYG 46,2,32,0,0,0,1,0
NYG,STL,NYG,STL,48,4,STL 48,32,35,0,0,0,1,0
NYG,STL,STL,STL,80,4,STL 20,7,58,0,0,0,1,7
NYG,STL,NYG,NYG,53,4,NYG 47,18,48,0,0,0,1,0
NYG,STL,STL,STL,76,4,STL 24,4,47,0,0,0,1,6
NYG,STL,STL,STL,85,4,STL 15,-18,55,0,0,0,1,0
CAR,JAC,CAR,JAC,41,4,JAC 41,39,31,0,0,0,1,0
CAR,JAC,CAR,JAC,47,4,JAC 47,22,42,0,0,0,1,0
CAR,JAC,JAC,JAC,91,4,JAC 9,3,39,0,0,0,1,-1
CAR,JAC,CAR,JAC,41,4,JAC 41,39,NA,0,0,0,1,0
CAR,JAC,JAC,JAC,75,4,JAC 25,-5,47,0,0,0,1,6
CAR,JAC,CAR,CAR,67,4,CAR 33,-1,33,0,0,0,1,0
CAR,JAC,CAR,CAR,65,4,CAR 35,-4,42,0,0,0,1,0
CAR,JAC,JAC,CAR,46,4,CAR 46,34,27,0,0,0,1,0
CAR,JAC,CAR,CAR,83,4,CAR 17,-2,35,0,0,0,1,-2
CAR,JAC,JAC,CAR,44,4,CAR 44,35,NA,0,0,0,1,0
CAR,JAC,CAR,CAR,51,4,CAR 49,29,NA,0,0,0,1,0
CAR,JAC,JAC,JAC,71,4,JAC 29,19,40,0,0,0,1,14
CAR,JAC,JAC,JAC,70,4,JAC 30,-2,37,0,0,0,1,9
CAR,JAC,CAR,JAC,32,4,JAC 32,26,NA,0,0,0,1,0
NO,HOU,NO,NO,62,4,NO 38,18,48,0,0,0,1,0
NO,HOU,NO,NO,73,4,NO 27,7,46,0,0,0,1,0
NO,HOU,HOU,HOU,59,4,HOU 41,14,40,0,0,0,1,5
NO,HOU,NO,NO,73,4,NO 27,7,54,0,0,0,1,5
NO,HOU,HOU,HOU,85,4,HOU 15,1,34,0,0,0,1,0
CIN,SF,SF,SF,75,4,SF 25,6,51,0,0,0,1,5
CIN,SF,CIN,CIN,60,4,CIN 40,11,48,0,0,0,1,9
CIN,SF,SF,SF,57,4,SF 43,32,14,0,0,0,1,0
CIN,SF,CIN,CIN,54,4,CIN 46,3,42,0,0,0,1,0
CIN,SF,SF,SF,83,4,SF 17,5,60,0,0,0,1,14
CIN,SF,CIN,SF,46,4,SF 46,17,33,0,0,0,1,0
CIN,SF,SF,SF,87,4,SF 13,0,52,0,0,0,1,0
CIN,SF,CIN,CIN,64,4,CIN 36,1,47,0,0,0,1,0
CIN,SF,SF,SF,54,4,SF 46,29,39,0,0,0,1,0
CIN,SF,SF,SF,54,4,SF 46,26,48,0,0,0,1,0
CIN,SF,CIN,CIN,79,4,CIN 21,15,41,0,0,0,1,9
CIN,SF,CIN,CIN,59,4,CIN 41,18,NA,0,0,0,1,0
CIN,SF,SF,SF,79,4,SF 21,1,56,0,0,0,1,12
CIN,SF,CIN,CIN,66,4,CIN 34,9,47,0,0,0,1,1
MIN,DET,DET,DET,78,4,DET 22,-1,43,0,0,0,1,12
MIN,DET,DET,DET,84,4,DET 16,-6,52,0,0,0,1,0
MIN,DET,MIN,DET,43,4,DET 43,35,27,0,0,0,1,0
MIN,DET,DET,DET,61,4,DET 39,23,43,0,0,0,1,15
MIN,DET,DET,MIN,49,4,MIN 49,31,45,0,0,0,1,0
MIN,DET,MIN,MIN,90,4,MIN 10,6,54,0,0,0,1,-2
MIN,DET,DET,DET,72,4,DET 28,-6,51,0,0,0,1,53
MIN,DET,DET,DET,59,4,DET 41,18,39,0,0,0,1,0
MIN,DET,MIN,MIN,75,4,MIN 25,5,46,0,0,0,1,14
MIN,DET,MIN,MIN,84,4,MIN 16,-8,54,0,0,0,1,20
MIN,DET,MIN,MIN,71,4,MIN 29,9,48,0,0,0,1,0
MIN,DET,MIN,MIN,86,4,MIN 14,-4,38,0,0,0,1,5
MIN,DET,DET,DET,97,4,DET 3,-17,52,0,0,0,1,10
PHI,NYG,NYG,NYG,80,4,NYG 20,0,52,0,0,0,1,13
PHI,NYG,PHI,PHI,59,4,PHI 41,18,41,0,0,0,1,0
PHI,NYG,NYG,NYG,81,4,NYG 19,-1,27,0,0,0,1,0
PHI,NYG,PHI,PHI,74,4,PHI 26,14,49,0,0,0,1,0
PHI,NYG,NYG,PHI,45,4,PHI 45,30,35,0,0,0,1,0
PHI,NYG,NYG,NYG,77,4,NYG 23,-3,50,0,0,0,1,0
TEN,DEN,DEN,DEN,67,4,DEN 33,13,62,0,0,0,1,6
TEN,DEN,TEN,TEN,82,4,TEN 18,7,62,0,0,0,1,30
TEN,DEN,TEN,TEN,72,4,TEN 28,8,51,0,0,0,1,16
TEN,DEN,DEN,DEN,58,4,DEN 42,5,46,0,0,0,1,3
TEN,DEN,DEN,DEN,78,4,DEN 22,2,47,0,0,0,1,12
TEN,DEN,DEN,DEN,61,4,DEN 39,19,45,0,0,0,1,0
TEN,DEN,TEN,DEN,39,4,DEN 39,41,19,0,0,0,1,0
TEN,DEN,TEN,TEN,69,4,TEN 31,30,44,0,0,0,1,1
TEN,DEN,DEN,DEN,56,4,DEN 44,18,46,0,0,0,1,0
CLE,MIA,MIA,MIA,63,4,MIA 37,19,55,0,0,0,1,0
CLE,MIA,CLE,CLE,80,4,CLE 20,0,53,0,0,0,1,12
CLE,MIA,CLE,CLE,79,4,CLE 21,2,48,0,0,0,1,0
CLE,MIA,MIA,MIA,76,4,MIA 24,4,50,0,0,0,1,6
CLE,MIA,CLE,CLE,59,4,CLE 41,9,39,0,0,0,1,0
CLE,MIA,CLE,CLE,53,4,CLE 47,27,31,0,0,0,1,0
CLE,MIA,MIA,CLE,47,4,CLE 47,31,46,0,0,0,1,0
CLE,MIA,CLE,CLE,65,4,CLE 35,33,40,0,0,0,1,16
BUF,NE,NE,NE,67,4,NE 33,3,47,0,0,0,1,10
BUF,NE,BUF,BUF,61,4,BUF 39,9,46,0,0,0,1,0
BUF,NE,NE,NE,65,4,NE 35,20,57,0,0,0,1,10
BUF,NE,BUF,BUF,80,4,BUF 20,2,63,0,0,0,1,18
BUF,NE,BUF,BUF,72,4,BUF 28,8,46,0,0,0,1,17
BUF,NE,BUF,BUF,74,4,BUF 26,6,52,0,0,0,1,-4
BUF,NE,NE,BUF,42,4,BUF 42,40,36,0,0,0,1,0
BUF,NE,BUF,BUF,92,4,BUF 8,2,46,0,0,0,1,0
OAK,NYJ,NYJ,OAK,41,4,OAK 41,39,33,0,0,0,1,0
OAK,NYJ,OAK,OAK,83,4,OAK 17,10,57,0,0,0,1,3
OAK,NYJ,OAK,OAK,72,4,OAK 28,8,49,0,0,0,1,53
OAK,NYJ,OAK,OAK,80,4,OAK 20,0,57,0,0,0,1,-2
OAK,NYJ,NYJ,NYJ,67,4,NYJ 33,13,50,0,0,0,1,-3
OAK,NYJ,NYJ,NYJ,60,4,NYJ 40,19,NA,0,0,0,1,0
OAK,NYJ,OAK,OAK,72,4,OAK 28,8,50,0,0,0,1,26
OAK,NYJ,NYJ,NYJ,57,4,NYJ 43,-5,33,0,0,0,1,4
OAK,NYJ,OAK,OAK,59,4,OAK 41,13,NA,0,0,0,1,0
OAK,NYJ,NYJ,NYJ,61,4,NYJ 39,19,54,0,0,0,1,14
OAK,NYJ,OAK,OAK,74,4,OAK 26,5,67,0,0,0,1,0
STL,BAL,STL,STL,60,4,STL 40,20,41,0,0,0,1,3
STL,BAL,STL,STL,68,4,STL 32,8,41,0,0,0,1,29
STL,BAL,STL,BAL,39,4,BAL 39,20,NA,0,0,0,1,0
STL,BAL,STL,STL,84,4,STL 16,-4,39,0,0,0,1,0
STL,BAL,STL,STL,89,4,STL 11,-9,55,0,0,0,1,0
STL,BAL,STL,STL,81,4,STL 19,4,59,0,0,0,1,16
STL,BAL,BAL,STL,49,4,STL 49,37,40,0,0,0,1,0
STL,BAL,STL,STL,63,4,STL 37,28,48,0,0,0,1,7
